0	0.785398	0	0.523599	0
0.001	0.785393	-0.0103676	0.5236	0.0020846
0.002	0.785377	-0.0207351	0.523603	0.00416918
0.003	0.785352	-0.0311024	0.523608	0.00625373
0.004	0.785315	-0.0414694	0.523615	0.00833821
0.005	0.785269	-0.0518359	0.523625	0.0104226
0.006	0.785212	-0.062202	0.523636	0.0125069
0.007	0.785144	-0.0725675	0.52365	0.0145911
0.008	0.785066	-0.0829322	0.523665	0.0166752
0.009	0.784978	-0.0932962	0.523683	0.0187591
0.01	0.78488	-0.103659	0.523703	0.0208428
0.011	0.784771	-0.114021	0.523725	0.0229263
0.012	0.784652	-0.124382	0.523749	0.0250096
0.013	0.784522	-0.134742	0.523775	0.0270927
0.014	0.784382	-0.1451	0.523803	0.0291754
0.015	0.784232	-0.155457	0.523833	0.031258
0.016	0.784071	-0.165812	0.523866	0.0333402
0.017	0.7839	-0.176166	0.5239	0.035422
0.018	0.783719	-0.186518	0.523936	0.0375036
0.019	0.783527	-0.196868	0.523975	0.0395847
0.02	0.783325	-0.207217	0.524016	0.0416655
0.021	0.783113	-0.217563	0.524058	0.0437458
0.022	0.78289	-0.227907	0.524103	0.0458257
0.023	0.782657	-0.238249	0.52415	0.0479051
0.024	0.782414	-0.248588	0.524199	0.049984
0.025	0.78216	-0.258925	0.52425	0.0520624
0.026	0.781896	-0.269259	0.524303	0.0541403
0.027	0.781621	-0.279591	0.524358	0.0562176
0.028	0.781337	-0.28992	0.524415	0.0582942
0.029	0.781042	-0.300246	0.524475	0.0603703
0.03	0.780736	-0.310569	0.524536	0.0624456
0.031	0.78042	-0.320889	0.5246	0.0645203
0.032	0.780094	-0.331205	0.524665	0.0665943
0.033	0.779758	-0.341519	0.524733	0.0686675
0.034	0.779411	-0.351829	0.524803	0.0707399
0.035	0.779054	-0.362135	0.524874	0.0728115
0.036	0.778687	-0.372438	0.524948	0.0748823
0.037	0.77831	-0.382737	0.525024	0.0769521
0.038	0.777922	-0.393032	0.525102	0.0790211
0.039	0.777523	-0.403323	0.525182	0.0810891
0.04	0.777115	-0.413609	0.525264	0.083156
0.041	0.776696	-0.423892	0.525348	0.085222
0.042	0.776267	-0.434171	0.525435	0.0872869
0.043	0.775828	-0.444444	0.525523	0.0893506
0.044	0.775378	-0.454714	0.525613	0.0914133
0.045	0.774918	-0.464978	0.525706	0.0934747
0.046	0.774448	-0.475238	0.5258	0.0955349
0.047	0.773968	-0.485493	0.525897	0.0975938
0.048	0.773477	-0.495743	0.525996	0.0996514
0.049	0.772977	-0.505988	0.526096	0.101708
0.05	0.772465	-0.516227	0.526199	0.103762
0.051	0.771944	-0.526461	0.526304	0.105816
0.052	0.771412	-0.53669	0.526411	0.107867
0.053	0.770871	-0.546912	0.526519	0.109918
0.054	0.770319	-0.55713	0.52663	0.111966
0.055	0.769756	-0.567341	0.526743	0.114013
0.056	0.769184	-0.577546	0.526858	0.116058
0.057	0.768601	-0.587745	0.526976	0.118102
0.058	0.768008	-0.597938	0.527095	0.120143
0.059	0.767405	-0.608124	0.527216	0.122183
0.06	0.766792	-0.618304	0.527339	0.124221
0.061	0.766169	-0.628477	0.527464	0.126257
0.062	0.765535	-0.638644	0.527592	0.12829
0.063	0.764892	-0.648803	0.527721	0.130322
0.064	0.764238	-0.658955	0.527852	0.132351
0.065	0.763574	-0.669101	0.527986	0.134378
0.066	0.762899	-0.679239	0.528121	0.136402
0.067	0.762215	-0.689369	0.528258	0.138425
0.068	0.761521	-0.699492	0.528398	0.140444
0.069	0.760816	-0.709607	0.528539	0.142462
0.07	0.760102	-0.719715	0.528683	0.144476
0.071	0.759377	-0.729814	0.528828	0.146488
0.072	0.758642	-0.739905	0.528976	0.148497
0.073	0.757897	-0.749988	0.529125	0.150503
0.074	0.757142	-0.760062	0.529277	0.152506
0.075	0.756377	-0.770128	0.52943	0.154506
0.076	0.755602	-0.780185	0.529586	0.156503
0.077	0.754816	-0.790234	0.529743	0.158497
0.078	0.754021	-0.800273	0.529903	0.160488
0.079	0.753216	-0.810303	0.530064	0.162475
0.08	0.752401	-0.820324	0.530228	0.164459
0.081	0.751575	-0.830335	0.530393	0.166439
0.082	0.75074	-0.840337	0.53056	0.168416
0.083	0.749895	-0.850329	0.53073	0.170388
0.084	0.749039	-0.860311	0.530901	0.172357
0.085	0.748174	-0.870283	0.531075	0.174322
0.086	0.747299	-0.880245	0.53125	0.176283
0.087	0.746414	-0.890196	0.531427	0.17824
0.088	0.745518	-0.900137	0.531606	0.180192
0.089	0.744613	-0.910067	0.531788	0.18214
0.09	0.743698	-0.919987	0.531971	0.184084
0.091	0.742773	-0.929895	0.532156	0.186023
0.092	0.741838	-0.939792	0.532343	0.187958
0.093	0.740894	-0.949677	0.532532	0.189887
0.094	0.739939	-0.959552	0.532722	0.191812
0.095	0.738975	-0.969414	0.532915	0.193731
0.096	0.738	-0.979265	0.53311	0.195646
0.097	0.737016	-0.989103	0.533307	0.197555
0.098	0.736022	-0.998929	0.533505	0.199459
0.099	0.735018	-1.00874	0.533705	0.201357
0.1	0.734005	-1.01854	0.533908	0.203249
0.101	0.732981	-1.02833	0.534112	0.205136
0.102	0.731948	-1.03811	0.534318	0.207017
0.103	0.730905	-1.04787	0.534526	0.208891
0.104	0.729852	-1.05762	0.534736	0.21076
0.105	0.72879	-1.06736	0.534948	0.212622
0.106	0.727717	-1.07708	0.535161	0.214478
0.107	0.726636	-1.08679	0.535376	0.216327
0.108	0.725544	-1.09648	0.535594	0.218169
0.109	0.724443	-1.10616	0.535813	0.220004
0.11	0.723332	-1.11583	0.536034	0.221833
0.111	0.722211	-1.12548	0.536256	0.223654
0.112	0.721081	-1.13512	0.536481	0.225467
0.113	0.719941	-1.14474	0.536707	0.227273
0.114	0.718791	-1.15434	0.536936	0.229072
0.115	0.717632	-1.16393	0.537166	0.230862
0.116	0.716463	-1.17351	0.537397	0.232645
0.117	0.715285	-1.18307	0.537631	0.234419
0.118	0.714097	-1.19261	0.537866	0.236185
0.119	0.7129	-1.20214	0.538103	0.237943
0.12	0.711693	-1.21165	0.538342	0.239692
0.121	0.710476	-1.22115	0.538583	0.241432
0.122	0.709251	-1.23062	0.538825	0.243162
0.123	0.708015	-1.24008	0.539069	0.244884
0.124	0.70677	-1.24953	0.539315	0.246597
0.125	0.705516	-1.25895	0.539562	0.248299
0.126	0.704253	-1.26836	0.539811	0.249992
0.127	0.702979	-1.27775	0.540062	0.251675
0.128	0.701697	-1.28713	0.540315	0.253348
0.129	0.700405	-1.29648	0.540569	0.255011
0.13	0.699104	-1.30582	0.540825	0.256663
0.131	0.697794	-1.31513	0.541082	0.258304
0.132	0.696474	-1.32443	0.541341	0.259935
0.133	0.695145	-1.33371	0.541602	0.261554
0.134	0.693806	-1.34297	0.541864	0.263162
0.135	0.692459	-1.35221	0.542128	0.264759
0.136	0.691102	-1.36143	0.542394	0.266344
0.137	0.689736	-1.37063	0.542661	0.267917
0.138	0.688361	-1.37981	0.54293	0.269478
0.139	0.686976	-1.38897	0.5432	0.271026
0.14	0.685583	-1.39811	0.543472	0.272562
0.141	0.68418	-1.40723	0.543745	0.274085
0.142	0.682768	-1.41632	0.54402	0.275596
0.143	0.681347	-1.4254	0.544296	0.277093
0.144	0.679918	-1.43445	0.544574	0.278576
0.145	0.678479	-1.44348	0.544853	0.280046
0.146	0.677031	-1.45249	0.545134	0.281502
0.147	0.675574	-1.46148	0.545416	0.282944
0.148	0.674108	-1.47045	0.5457	0.284372
0.149	0.672633	-1.47939	0.545985	0.285785
0.15	0.671149	-1.48831	0.546272	0.287183
0.151	0.669656	-1.4972	0.546559	0.288567
0.152	0.668154	-1.50607	0.546849	0.289935
0.153	0.666644	-1.51492	0.547139	0.291287
0.154	0.665125	-1.52374	0.547431	0.292624
0.155	0.663596	-1.53254	0.547725	0.293945
0.156	0.66206	-1.54132	0.548019	0.295249
0.157	0.660514	-1.55006	0.548315	0.296537
0.158	0.658959	-1.55879	0.548612	0.297809
0.159	0.657396	-1.56749	0.548911	0.299063
0.16	0.655824	-1.57616	0.54921	0.300301
0.161	0.654244	-1.58481	0.549511	0.30152
0.162	0.652655	-1.59343	0.549813	0.302722
0.163	0.651057	-1.60202	0.550117	0.303906
0.164	0.649451	-1.61059	0.550421	0.305072
0.165	0.647836	-1.61913	0.550727	0.30622
0.166	0.646213	-1.62765	0.551034	0.307348
0.167	0.644581	-1.63613	0.551342	0.308458
0.168	0.64294	-1.64459	0.551651	0.309548
0.169	0.641292	-1.65302	0.551961	0.310619
0.17	0.639634	-1.66143	0.552272	0.31167
0.171	0.637969	-1.6698	0.552584	0.312701
0.172	0.636295	-1.67815	0.552897	0.313712
0.173	0.634612	-1.68646	0.553211	0.314702
0.174	0.632922	-1.69475	0.553527	0.315671
0.175	0.631223	-1.70301	0.553843	0.31662
0.176	0.629516	-1.71123	0.55416	0.317546
0.177	0.6278	-1.71943	0.554478	0.318451
0.178	0.626077	-1.7276	0.554797	0.319335
0.179	0.624345	-1.73573	0.555116	0.320196
0.18	0.622605	-1.74384	0.555437	0.321034
0.181	0.620858	-1.75191	0.555759	0.32185
0.182	0.619102	-1.75996	0.556081	0.322642
0.183	0.617338	-1.76797	0.556404	0.323412
0.184	0.615566	-1.77595	0.556728	0.324158
0.185	0.613786	-1.78389	0.557052	0.32488
0.186	0.611998	-1.79181	0.557377	0.325577
0.187	0.610202	-1.79969	0.557703	0.326251
0.188	0.608399	-1.80754	0.55803	0.326899
0.189	0.606587	-1.81535	0.558357	0.327523
0.19	0.604768	-1.82314	0.558685	0.328122
0.191	0.602941	-1.83088	0.559013	0.328695
0.192	0.601106	-1.8386	0.559342	0.329242
0.193	0.599264	-1.84628	0.559672	0.329763
0.194	0.597414	-1.85392	0.560002	0.330258
0.195	0.595556	-1.86153	0.560332	0.330726
0.196	0.593691	-1.86911	0.560663	0.331167
0.197	0.591818	-1.87664	0.560995	0.331581
0.198	0.589937	-1.88415	0.561326	0.331967
0.199	0.588049	-1.89161	0.561659	0.332326
0.2	0.586154	-1.89905	0.561991	0.332657
0.201	0.584251	-1.90644	0.562324	0.332959
0.202	0.582341	-1.9138	0.562657	0.333233
0.203	0.580424	-1.92112	0.56299	0.333478
0.204	0.578499	-1.9284	0.563324	0.333694
0.205	0.576567	-1.93565	0.563658	0.33388
0.206	0.574628	-1.94285	0.563992	0.334037
0.207	0.572681	-1.95002	0.564326	0.334164
0.208	0.570728	-1.95716	0.56466	0.33426
0.209	0.568767	-1.96425	0.564994	0.334326
0.21	0.566799	-1.9713	0.565329	0.334362
0.211	0.564824	-1.97832	0.565663	0.334366
0.212	0.562843	-1.98529	0.565997	0.334339
0.213	0.560854	-1.99223	0.566332	0.33428
0.214	0.558858	-1.99912	0.566666	0.33419
0.215	0.556856	-2.00598	0.567	0.334067
0.216	0.554846	-2.01279	0.567334	0.333912
0.217	0.55283	-2.01957	0.567668	0.333725
0.218	0.550807	-2.0263	0.568001	0.333505
0.219	0.548777	-2.03299	0.568335	0.333251
0.22	0.546741	-2.03965	0.568668	0.332964
0.221	0.544698	-2.04625	0.569001	0.332643
0.222	0.542649	-2.05282	0.569333	0.332289
0.223	0.540592	-2.05935	0.569665	0.3319
0.224	0.53853	-2.06583	0.569997	0.331477
0.225	0.536461	-2.07227	0.570328	0.33102
0.226	0.534385	-2.07867	0.570659	0.330527
0.227	0.532303	-2.08502	0.570989	0.329999
0.228	0.530215	-2.09134	0.571319	0.329436
0.229	0.528121	-2.0976	0.571648	0.328838
0.23	0.52602	-2.10383	0.571977	0.328203
0.231	0.523913	-2.11001	0.572305	0.327533
0.232	0.5218	-2.11615	0.572632	0.326826
0.233	0.519681	-2.12224	0.572958	0.326082
0.234	0.517556	-2.12829	0.573284	0.325302
0.235	0.515424	-2.13429	0.573609	0.324485
0.236	0.513287	-2.14025	0.573933	0.323631
0.237	0.511144	-2.14616	0.574256	0.322739
0.238	0.508995	-2.15203	0.574578	0.32181
0.239	0.50684	-2.15785	0.5749	0.320843
0.24	0.504679	-2.16362	0.57522	0.319838
0.241	0.502513	-2.16935	0.575539	0.318794
0.242	0.50034	-2.17504	0.575858	0.317712
0.243	0.498163	-2.18067	0.576175	0.316592
0.244	0.495979	-2.18626	0.576491	0.315432
0.245	0.49379	-2.19181	0.576806	0.314234
0.246	0.491595	-2.19731	0.577119	0.312996
0.247	0.489395	-2.20276	0.577431	0.311719
0.248	0.48719	-2.20816	0.577743	0.310403
0.249	0.484979	-2.21351	0.578052	0.309047
0.25	0.482763	-2.21882	0.578361	0.30765
0.251	0.480541	-2.22408	0.578668	0.306214
0.252	0.478315	-2.22929	0.578973	0.304738
0.253	0.476083	-2.23446	0.579277	0.303221
0.254	0.473846	-2.23957	0.579579	0.301663
0.255	0.471604	-2.24464	0.57988	0.300065
0.256	0.469357	-2.24966	0.58018	0.298426
0.257	0.467104	-2.25463	0.580477	0.296745
0.258	0.464847	-2.25955	0.580773	0.295024
0.259	0.462585	-2.26442	0.581067	0.293261
0.26	0.460319	-2.26925	0.58136	0.291457
0.261	0.458047	-2.27402	0.58165	0.289612
0.262	0.455771	-2.27874	0.581939	0.287724
0.263	0.453489	-2.28342	0.582226	0.285795
0.264	0.451204	-2.28804	0.58251	0.283824
0.265	0.448913	-2.29262	0.582793	0.281811
0.266	0.446618	-2.29715	0.583074	0.279756
0.267	0.444319	-2.30162	0.583353	0.277658
0.268	0.442015	-2.30605	0.583629	0.275518
0.269	0.439707	-2.31042	0.583904	0.273336
0.27	0.437394	-2.31475	0.584176	0.271111
0.271	0.435078	-2.31902	0.584446	0.268843
0.272	0.432756	-2.32325	0.584714	0.266533
0.273	0.430431	-2.32742	0.584979	0.26418
0.274	0.428102	-2.33154	0.585242	0.261784
0.275	0.425768	-2.33562	0.585503	0.259345
0.276	0.42343	-2.33964	0.585761	0.256864
0.277	0.421089	-2.34361	0.586016	0.254339
0.278	0.418743	-2.34753	0.586269	0.251771
0.279	0.416394	-2.3514	0.58652	0.24916
0.28	0.41404	-2.35521	0.586768	0.246505
0.281	0.411683	-2.35898	0.587013	0.243808
0.282	0.409322	-2.3627	0.587255	0.241067
0.283	0.406958	-2.36636	0.587495	0.238283
0.284	0.40459	-2.36997	0.587732	0.235455
0.285	0.402218	-2.37353	0.587966	0.232584
0.286	0.399843	-2.37704	0.588197	0.22967
0.287	0.397464	-2.3805	0.588425	0.226713
0.288	0.395082	-2.38391	0.58865	0.223712
0.289	0.392696	-2.38726	0.588873	0.220667
0.29	0.390307	-2.39057	0.589092	0.217579
0.291	0.387915	-2.39382	0.589308	0.214448
0.292	0.38552	-2.39702	0.589521	0.211274
0.293	0.383121	-2.40017	0.58973	0.208056
0.294	0.380719	-2.40327	0.589937	0.204794
0.295	0.378314	-2.40631	0.59014	0.20149
0.296	0.375907	-2.4093	0.59034	0.198142
0.297	0.373496	-2.41225	0.590536	0.19475
0.298	0.371082	-2.41514	0.590729	0.191316
0.299	0.368666	-2.41798	0.590919	0.187838
0.3	0.366246	-2.42076	0.591105	0.184318
0.301	0.363824	-2.4235	0.591287	0.180754
0.302	0.361399	-2.42618	0.591466	0.177147
0.303	0.358972	-2.42882	0.591642	0.173497
0.304	0.356542	-2.4314	0.591813	0.169804
0.305	0.354109	-2.43393	0.591981	0.166069
0.306	0.351674	-2.4364	0.592145	0.162291
0.307	0.349236	-2.43883	0.592306	0.158469
0.308	0.346796	-2.44121	0.592462	0.154606
