0	0.523599	0	0.523599	0
0.001	0.523596	-0.00613123	0.523599	-1.18385e-08
0.002	0.523587	-0.0122624	0.523599	-9.47086e-08
0.003	0.523571	-0.0183933	0.523599	-3.19644e-07
0.004	0.52355	-0.024524	0.523599	-7.57685e-07
0.005	0.523522	-0.0306542	0.523599	-1.47988e-06
0.006	0.523488	-0.036784	0.523599	-2.55728e-06
0.007	0.523449	-0.0429132	0.523599	-4.06096e-06
0.008	0.523403	-0.0490417	0.523599	-6.062e-06
0.009	0.52335	-0.0551694	0.523599	-8.63152e-06
0.01	0.523292	-0.0612962	0.523599	-1.18406e-05
0.011	0.523228	-0.0674221	0.523599	-1.57605e-05
0.012	0.523157	-0.0735469	0.523599	-2.04622e-05
0.013	0.523081	-0.0796705	0.523599	-2.60171e-05
0.014	0.522998	-0.0857928	0.523599	-3.24963e-05
0.015	0.522909	-0.0919138	0.523599	-3.99711e-05
0.016	0.522814	-0.0980333	0.523599	-4.85128e-05
0.017	0.522713	-0.104151	0.523599	-5.81928e-05
0.018	0.522606	-0.110268	0.523598	-6.90824e-05
0.019	0.522493	-0.116382	0.523598	-8.1253e-05
0.02	0.522373	-0.122495	0.523598	-9.47761e-05
0.021	0.522248	-0.128605	0.523598	-0.000109723
0.022	0.522116	-0.134714	0.523598	-0.000126166
0.023	0.521978	-0.140821	0.523598	-0.000144176
0.024	0.521834	-0.146925	0.523598	-0.000163825
0.025	0.521684	-0.153027	0.523598	-0.000185184
0.026	0.521528	-0.159126	0.523597	-0.000208326
0.027	0.521366	-0.165223	0.523597	-0.000233322
0.028	0.521198	-0.171318	0.523597	-0.000260244
0.029	0.521023	-0.177409	0.523597	-0.000289164
0.03	0.520843	-0.183498	0.523596	-0.000320155
0.031	0.520656	-0.189584	0.523596	-0.000353287
0.032	0.520464	-0.195666	0.523596	-0.000388634
0.033	0.520265	-0.201746	0.523595	-0.000426268
0.034	0.52006	-0.207822	0.523595	-0.000466261
0.035	0.519849	-0.213895	0.523594	-0.000508685
0.036	0.519633	-0.219965	0.523594	-0.000553614
0.037	0.51941	-0.226031	0.523593	-0.000601119
0.038	0.519181	-0.232094	0.523593	-0.000651273
0.039	0.518945	-0.238153	0.523592	-0.000704149
0.04	0.518704	-0.244208	0.523591	-0.000759819
0.041	0.518457	-0.250259	0.52359	-0.000818358
0.042	0.518204	-0.256306	0.52359	-0.000879837
0.043	0.517944	-0.262349	0.523589	-0.000944329
0.044	0.517679	-0.268387	0.523588	-0.00101191
0.045	0.517408	-0.274422	0.523587	-0.00108265
0.046	0.51713	-0.280452	0.523585	-0.00115662
0.047	0.516847	-0.286477	0.523584	-0.0012339
0.048	0.516557	-0.292498	0.523583	-0.00131457
0.049	0.516262	-0.298514	0.523582	-0.00139868
0.05	0.51596	-0.304526	0.52358	-0.00148633
0.051	0.515653	-0.310532	0.523579	-0.00157757
0.052	0.515339	-0.316534	0.523577	-0.00167249
0.053	0.51502	-0.32253	0.523575	-0.00177117
